pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025-05-22,86,-0.99,6.39,"Schwarber, Kyle",656941,641755,walk,ball,,,,,14,Kyle Schwarber walks.,R,L,R,COL,PHI,B,,,3,2,2025,0.13,0.1,1.0230609505268000,2.057673713216350,,,,1,9,Top,,,,,,,4.4546157667887000,-125.32835702829000,-4.31185268961088,0.6381616341715960,21.880009451619100,-30.487288193686200,3.41,1.49,,,,85.6,2612,5.6,777817,607732,571657,668845,641857,678662,687597,686668,671289,54.85,,0.691497,0.7,1,0,0,,65,8,Slider,0,2,2,0,2,0,2,0,Infield shade,Standard,124,-0.007,0.339,,,,-0.339,,-2,2,0.083,0.917,34,32,34,32,1,3,4,1,3,1,2.93,-0.13,0.13,47.3,,,,,
FF,2025-05-22,94.9,-0.85,6.4,"Schwarber, Kyle",656941,641755,,foul,,,,,6,Foul,R,L,R,COL,PHI,S,,,3,2,2025,-0.03,0.95,0.8195892175676150,2.346112124629990,,,,1,9,Top,,,,,,,4.381334357466700,-138.29176509362600,-7.125776993275440,-1.103653441196580,23.903321499013100,-18.73276445989170,3.3,1.52,133,90.7,9,94.8,2339,5.7,777817,607732,571657,668845,641857,678662,687597,686668,671289,54.84,,,,,,,,65,7,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,198,0,0,79.3,7.4,,0,90.7,-2,2,0.083,0.917,34,32,34,32,1,3,4,1,3,1,1.53,0.03,-0.03,45.4,10.593228700677900,-12.015690228201700,33.5968871678954,24.609895454552900,31.586807654469900
SL,2025-05-22,85.7,-1.02,6.44,"Schwarber, Kyle",656941,641755,,foul,,,,,2,Foul,R,L,R,COL,PHI,S,,,3,2,2025,0.24,0.19,-0.1834261030945760,2.8680762782189300,,,,1,9,Top,,,,,,,1.4603213634915400,-124.99569066670400,-2.671937834053500,2.3585070509329800,20.800786266208800,-29.88585718016060,3.3,1.52,300,90.7,26,85.3,2582,5.5,777817,607732,571657,668845,641857,678662,687597,686668,671289,54.96,,,,,,,,65,6,Slider,0,2,2,0,2,0,2,0,Infield shade,Standard,117,0,0,78.1,8.5,,0,90.7,-2,2,0.083,0.917,34,32,34,32,1,3,4,1,3,1,2.86,-0.24,0.24,44.2,22.386499594006900,-33.219361870287900,24.74345302814920,37.11438587371690,45.18703721165310
SL,2025-05-22,85.8,-1.01,6.45,"Schwarber, Kyle",656941,641755,,swinging_strike,,,,,9,Swinging Strike,R,L,R,COL,PHI,S,,,3,1,2025,0.27,0.15,0.819113468951661,1.58103328629692,,,,1,9,Top,,,,,,,3.738897552242420,-124.94121600694200,-5.606596261641340,2.196362880930270,21.486452994991600,-29.798964675964300,3.3,1.52,,,,85.3,2603,5.6,777817,607732,571657,668845,641857,678662,687597,686668,671289,54.91,,,,,,,,65,5,Slider,0,2,2,0,2,0,2,0,Infield shade,Standard,121,0.002,-0.087,72.6,8.8,,0.087,,-2,2,0.081,0.919,34,32,34,32,1,3,4,1,3,1,2.91,-0.27,0.27,44.9,27.402090089585300,-65.91777912083320,32.873665306735800,26.412205218442900,65.02594477779580
CU,2025-05-22,82.6,-0.97,6.58,"Schwarber, Kyle",656941,641755,,ball,,,,,14,Ball,R,L,R,COL,PHI,B,,,2,1,2025,0.11,-0.23,1.185545585721190,0.888414679396675,,,,1,9,Top,,,,,,,4.605563326755430,-120.27159364221200,-6.00987384627402,0.32049021263231300,20.389134110019700,-33.609732548710400,3.18,1.58,,,,81.7,2665,5.3,777817,607732,571657,668845,641857,678662,687597,686668,671289,55.15,,,,,,,,65,4,Curveball,0,2,2,0,2,0,2,0,Infield shade,Standard,33,-0.002,0.121,,,,-0.121,,-2,2,0.083,0.917,34,32,34,32,1,3,4,1,3,1,3.54,-0.11,0.11,47.6,,,,,
FF,2025-05-22,95.7,-0.96,6.47,"Schwarber, Kyle",656941,641755,,ball,,,,,11,Ball,R,L,R,COL,PHI,B,,,1,1,2025,-0.25,1.1,-0.7474111328713660,3.8182426979376600,,,,1,9,Top,,,,,,,1.0914712058080100,-139.56764008961000,-3.890726917203170,-3.4646214398020200,27.7490325567823,-17.117940859100600,3.36,1.58,,,,94.9,2431,5.5,777817,607732,571657,668845,641857,678662,687597,686668,671289,55.05,,,,,,,,65,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,201,-0.001,0.055,,,,-0.055,,-2,2,0.084,0.916,34,32,34,32,1,3,4,1,3,1,1.36,0.25,-0.25,43.8,,,,,
SI,2025-05-22,93.8,-2.39,6.08,"Schwarber, Kyle",656941,608566,single,hit_into_play,,,,,8,Kyle Schwarber singles on a line drive to center fielder Brenton Doyle.,R,L,R,COL,PHI,X,8,line_drive,0,0,2025,-0.74,0.67,0.27159771370735000,2.0593030453684700,,,,0,2,Top,126,204.5,,,,,8.375282654639190,-136.33705632636100,-6.103833295038390,-10.89042112189650,26.294851811604200,-22.75048141131020,3.3,1.52,213,90.5,13,92.8,2213,5.5,777817,607732,571657,668845,641857,678662,687597,686668,671289,55.01,0.906,0.856,0.9,1,1,0,4,7,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,218,-0.038,0.438,76.3,6.6,1.046,-0.438,90.5,0,0,0.5,0.5,30,32,30,32,1,0,5,1,5,1,1.9,0.74,-0.74,38.0,-5.297285491478500,13.827128927714200,36.45851307199310,30.139218563638900,22.044119475242600
FF,2025-05-22,95.5,-0.95,6.38,"Schwarber, Kyle",656941,641755,,called_strike,,,,,6,Called Strike,R,L,R,COL,PHI,S,,,1,0,2025,-0.2,1.04,0.599054280350004,2.704851752886300,,,,1,9,Top,,,,,,,4.460316145882540,-139.01961387377300,-6.386151986847640,-3.4695057175842100,26.76641983827270,-17.454254592128700,3.3,1.46,,,,94.9,2415,5.6,777817,607732,571657,668845,641857,678662,687597,686668,671289,54.9,,,,,,,,65,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,205,0.001,-0.049,,,,0.049,,-2,2,0.083,0.917,34,32,34,32,1,3,4,1,3,1,1.43,0.2,-0.2,42.4,,,,,
FF,2025-05-22,95.4,-0.83,6.52,"Schwarber, Kyle",656941,641755,,ball,,,,,11,Ball,R,L,R,COL,PHI,B,,,0,0,2025,-0.17,1.2,-0.009521274173647950,4.737277709454420,,,,1,9,Top,,,,,,,2.482583303761960,-139.10852082595600,-1.8399208986110300,-2.640621958394420,25.98987346160480,-16.278682536368600,3.3,1.56,,,,94.7,2506,5.4,777817,607732,571657,668845,641857,678662,687597,686668,671289,55.11,,,,,,,,65,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,196,-0.001,0.039,,,,-0.039,,-2,2,0.084,0.916,34,32,34,32,1,3,4,1,3,1,1.26,0.17,-0.17,43.6,,,,,
ST,2025-05-21,74.6,2.6,5.09,"Schwarber, Kyle",656941,687223,strikeout,swinging_strike,,,,,8,Kyle Schwarber strikes out swinging.,R,L,L,COL,PHI,S,2,,1,2,2025,-0.61,0.56,-0.24123172471699100,1.8617821256224100,607208,,,2,4,Top,,,,,,,-4.872959680423420,-108.68550356407000,-0.5272101321569350,-4.200676583148490,16.146808685621800,-27.76624486401630,3.28,1.52,,,,76.9,2029,7.5,777823,696100,571657,691182,641857,678662,687597,686668,666160,52.96,,0,0,1,0,0,,35,4,Sweeper,2,6,6,2,6,2,6,2,Standard,Standard,273,0.013,-0.192,56.1,7.8,,0.192,,-4,4,0.131,0.869,24,32,25,32,3,2,5,1,5,1,3.47,-0.61,-0.61,32.7,18.305277150237600,-44.02637489242840,26.88458028459300,36.56344598071340,52.63830023977150
ST,2025-05-21,74.7,2.54,4.98,"Schwarber, Kyle",656941,687223,,ball,,,,,13,Ball,R,L,L,COL,PHI,B,,,0,2,2025,-0.87,0.06,-0.6994164861080360,1.368915755666160,607208,,,2,4,Top,,,,,,,-5.239057713882990,-108.79053380744600,-0.39604763495192000,-6.090129817112500,17.803014923616100,-31.797084324090300,3.36,1.58,,,,76.5,2026,7.4,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.12,,,,,,,,35,3,Sweeper,2,6,6,2,6,2,6,2,Standard,Standard,280,-0.002,0.027,,,,-0.027,,-4,4,0.133,0.867,24,32,25,32,3,2,5,1,5,1,3.99,-0.87,-0.87,29.8,,,,,
ST,2025-05-21,73.6,2.52,5.05,"Schwarber, Kyle",656941,687223,,swinging_strike,,,,,13,Swinging Strike,R,L,L,COL,PHI,S,,,0,1,2025,-0.78,-0.32,-0.7350140253455830,1.148253626424600,607208,,,2,4,Top,,,,,,,-5.343370713718900,-107.14446446750000,-0.08501852385833160,-5.137933303405180,17.449135460208400,-34.83593814894100,3.28,1.52,,,,75,2083,7.2,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.31,,,,,,,,35,2,Sweeper,2,6,6,2,6,2,6,2,Standard,Standard,295,0.003,-0.062,72.9,8.4,,0.062,,-4,4,0.13,0.87,24,32,25,32,3,2,5,1,5,1,4.5,-0.78,-0.78,27.5,19.444349146972200,-30.13829351644760,28.623606927013800,43.06991762224600,49.47399777613040
FF,2025-05-21,90.8,2.77,4.89,"Schwarber, Kyle",656941,687223,,swinging_strike,,,,,2,Swinging Strike,R,L,L,COL,PHI,S,,,0,0,2025,0.96,0.92,-0.01044746448547000,2.931221630151770,607208,,,2,4,Top,,,,,,,-9.190911601035270,-132.16869190732700,-1.079030078999520,13.010219091278300,23.108738029119200,-21.195116555370500,3.28,1.52,,,,93.3,2234,7.4,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.14,,,,,,,,35,1,4-Seam Fastball,2,6,6,2,6,2,6,2,Standard,Standard,126,0.003,-0.044,77.2,6.9,,0.044,,-4,4,0.127,0.873,24,32,25,32,3,2,5,1,5,1,1.8,0.96,0.96,18.5,7.512195365498920,14.688044461235800,28.72780026925750,37.337293843273200,21.237808805647100
ST,2025-05-21,74.3,2.33,5.09,"Schwarber, Kyle",656941,687223,walk,ball,,,,,4,Kyle Schwarber walks.,R,L,L,COL,PHI,B,,,3,1,2025,-0.64,0.23,-0.7762664179165880,2.071674178526160,,,,0,3,Top,,,,,,,-5.333850662585770,-108.1745164098660,0.6039467859599260,-4.227916150194250,17.300126881791800,-30.6240253371336,3.21,1.5,,,,75.8,1958,7.2,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.31,,0.691497,0.7,1,0,0,,23,5,Sweeper,2,4,4,2,4,2,4,2,Infield shade,Standard,281,-0.017,0.262,,,,-0.262,,-2,2,0.277,0.723,24,32,25,32,2,1,5,1,5,1,3.86,-0.64,-0.64,26.7,,,,,
FF,2025-05-21,90.8,2.59,4.94,"Schwarber, Kyle",656941,687223,,ball,,,,,13,Ball,R,L,L,COL,PHI,B,,,2,1,2025,0.8,1.03,-0.12222729721531900,1.3172144141296800,,,,0,3,Top,,,,,,,-8.686382314654300,-132.06001780865900,-5.529965965495980,11.011937247774400,24.20503101520240,-19.15911237914240,3.26,1.6,,,,93.3,2105,7.5,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.04,,,,,,,,23,4,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shade,Standard,123,-0.008,0.134,,,,-0.134,,-2,2,0.285,0.7150000000000000,24,32,25,32,2,1,5,1,5,1,1.71,0.8,0.8,18.0,,,,,
ST,2025-05-21,74,2.42,5.16,"Schwarber, Kyle",656941,687223,,ball,,,,,12,Ball,R,L,L,COL,PHI,B,,,1,1,2025,-0.97,0.2,2.0238764324242500,2.7661617677360700,,,,0,3,Top,,,,,,,0.8978478619184990,-107.8526316413590,2.0093807987434800,-7.75302910820808,17.35875336530970,-31.10690342249460,3.29,1.44,,,,75.5,2035,7.1,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.4,,,,,,,,23,3,Sweeper,2,4,4,2,4,2,4,2,Infield shade,Standard,281,-0.004,0.055,,,,-0.055,,-2,2,0.289,0.7110000000000000,24,32,25,32,2,1,5,1,5,1,3.92,-0.97,-0.97,27.6,,,,,
ST,2025-05-21,74.3,2.53,4.95,"Schwarber, Kyle",656941,687223,,ball,,,,,14,Ball,R,L,L,COL,PHI,B,,,0,1,2025,-0.82,0.14,0.308450266332681,0.9509971142121510,,,,0,3,Top,,,,,,,-3.186287130778760,-108.28846450765100,-1.2818341900514200,-6.011753871343630,17.285397823992300,-31.0703121832566,3.27,1.42,,,,76.2,1909,7.4,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.1,,,,,,,,23,2,Sweeper,2,4,4,2,4,2,4,2,Infield shade,Standard,283,-0.002,0.031,,,,-0.031,,-2,2,0.291,0.7090000000000000,24,32,25,32,2,1,5,1,5,1,3.95,-0.82,-0.82,28.4,,,,,
ST,2025-05-21,74.3,2.39,5.06,"Schwarber, Kyle",656941,687223,,called_strike,,,,,9,Called Strike,R,L,L,COL,PHI,S,,,0,0,2025,-0.88,0.21,0.5251144597120610,1.8157229187494700,,,,0,3,Top,,,,,,,-2.3299483930494800,-108.30040663025700,0.12164403846947800,-6.658065558494270,16.205334982428800,-30.70409062643860,3.25,1.43,,,,76.4,1982,7.4,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.11,,,,,,,,23,1,Sweeper,2,4,4,2,4,2,4,2,Infield shade,Standard,282,0.003,-0.039,,,,0.039,,-2,2,0.288,0.712,24,32,25,32,2,1,5,1,5,1,3.86,-0.88,-0.88,27.2,,,,,
FF,2025-05-21,95.1,-1.71,5.94,"Schwarber, Kyle",656941,683409,walk,ball,,,,,11,Kyle Schwarber walks.,R,L,R,COL,PHI,B,,,3,0,2025,-0.96,0.56,-1.5997993259356800,4.260472323839140,,,,1,6,Top,,,,,,,2.424363546125460,-138.58342755106600,-0.08052935482558340,-12.920985100276400,26.668994260994100,-25.077141069754800,3.31,1.51,,,,95.5,2146,6.2,777823,696100,571657,691182,641857,678662,687597,686668,666160,54.34,,0.691497,0.7,1,0,0,,53,4,4-Seam Fastball,3,7,7,3,7,3,7,3,Infield shade,Standard,234,-0.003,0.164,,,,-0.164,,-4,4,0.085,0.915,22,32,23,32,1,3,4,1,3,1,1.93,0.96,-0.96,33.1,,,,,
FF,2025-05-21,94.9,-1.8,5.83,"Schwarber, Kyle",656941,683409,,ball,,,,,11,Ball,R,L,R,COL,PHI,B,,,2,0,2025,-1.07,0.6,-1.9617748191489300,2.8611587381112500,,,,1,6,Top,,,,,,,1.9762269782444200,-138.34037302437500,-3.5652387454938600,-14.320449982347300,25.143748117501900,-23.84469703390140,3.34,1.4,,,,95.8,2200,6.3,777823,696100,571657,691182,641857,678662,687597,686668,666160,54.19,,,,,,,,53,3,4-Seam Fastball,3,7,7,3,7,3,7,3,Infield shade,Standard,239,-0.002,0.143,,,,-0.143,,-4,4,0.087,0.913,22,32,23,32,1,3,4,1,3,1,1.88,1.07,-1.07,34.8,,,,,
CH,2025-05-21,87.6,-1.8,5.81,"Schwarber, Kyle",656941,683409,,ball,,,,,13,Ball,R,L,R,COL,PHI,B,,,1,0,2025,-0.95,0.16,-0.9494934839604730,1.7015659865833500,,,,1,6,Top,,,,,,,4.004677946916790,-127.69219870749900,-4.240854362992270,-11.183341505119800,22.05224660716500,-29.8709900276337,3.31,1.4,,,,88.3,1813,6.3,777823,696100,571657,691182,641857,678662,687597,686668,666160,54.21,,,,,,,,53,2,Changeup,3,7,7,3,7,3,7,3,Infield shade,Standard,249,-0.001,0.071,,,,-0.071,,-4,4,0.088,0.912,22,32,23,32,1,3,4,1,3,1,2.76,0.95,-0.95,31.8,,,,,
FF,2025-05-21,95.8,-1.73,5.87,"Schwarber, Kyle",656941,683409,,ball,,,,,11,Ball,R,L,R,COL,PHI,B,,,0,0,2025,-1.14,0.42,-0.8769208293281200,2.336898862079200,,,,1,6,Top,,,,,,,4.83432888175899,-139.46757616101300,-4.747156296441510,-16.009008561110300,28.177539024996600,-25.812573858337200,3.23,1.43,,,,96.3,2154,6.3,777823,696100,571657,691182,641857,678662,687597,686668,666160,54.17,,,,,,,,53,1,4-Seam Fastball,3,7,7,3,7,3,7,3,Infield shade,Standard,238,-0.001,0.039,,,,-0.039,,-4,4,0.089,0.911,22,32,23,32,1,3,4,1,3,1,2.04,1.14,-1.14,33.2,,,,,
ST,2025-05-21,72.6,2.51,5.2,"Schwarber, Kyle",656941,687223,strikeout,swinging_strike,,,,,2,Kyle Schwarber strikes out swinging.,R,L,L,COL,PHI,S,2,,1,2,2025,-0.43,0.21,0.022052131893323100,2.8044612351813300,,607208,547180,0,1,Top,,,,,,,-4.3342544410964000,-105.7621074982040,2.243728116477270,-2.5761455654814100,16.16856344984230,-31.159822158138500,3.28,1.52,,,,74.4,1953,7.3,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.16,,0,0,1,0,0,,3,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,281,0.038,-0.194,74.2,8.4,,0.194,,0,0,0.422,0.5780000000000000,24,32,25,32,1,0,5,1,5,1,4.07,-0.43,-0.43,31.0,21.848995659417700,-53.54250825832790,22.46268027396120,32.36230268879190,56.27625675195230
ST,2025-05-21,76.2,2.52,5.07,"Schwarber, Kyle",656941,687223,,ball,,,,,13,Ball,R,L,L,COL,PHI,B,,,0,2,2025,-0.55,0.45,-1.6942314746773600,1.64783400225623,,607208,547180,0,1,Top,,,,,,,-8.025637608739480,-110.76279123831300,-0.9590999855802970,-3.1663621742320900,18.85769536916550,-28.524737728345200,3.23,1.5,,,,77.9,2039,7.5,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.04,,,,,,,,3,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,292,-0.005,0.015,,,,-0.015,,0,0,0.427,0.573,24,32,25,32,1,0,5,1,5,1,3.47,-0.55,-0.55,26.7,,,,,
ST,2025-05-21,74.3,2.49,5.23,"Schwarber, Kyle",656941,687223,,swinging_strike,,,,,8,Swinging Strike,R,L,L,COL,PHI,S,,,0,1,2025,-0.5,-0.01,0.09620349869621030,1.4288625539604800,,607208,547180,0,1,Top,,,,,,,-4.105616325605290,-108.26129908167800,-0.6031468120739110,-3.3213986896372500,17.184321917099800,-32.38886394373920,3.28,1.52,,,,76.2,1922,7.4,777823,696100,571657,691182,641857,678662,687597,686668,666160,53.11,,,,,,,,3,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,279,0.01,-0.053,19.5,6.3,,0.053,,0,0,0.417,0.583,24,32,25,32,1,0,5,1,5,1,4.1,-0.5,-0.5,29.7,20.48510370548480,2.7463168853048900,24.575833541646100,32.98383972637020,30.50435926960340
SL,2025-05-21,84.5,1.64,5.64,"Schwarber, Kyle",656941,518397,field_out,hit_into_play,,,,,8,Kyle Schwarber grounds out to first baseman Kyle Farmer.,R,L,L,COL,PHI,X,3,ground_ball,1,2,2025,-0.16,-0.09,0.17361859604921200,1.7540619556123500,,,,0,8,Top,145.98,179.4,,,,,-3.0770811906229400,-123.17587642268500,-2.633914682137260,-1.1412836486398000,20.72158966606480,-32.808316462459000,3.28,1.52,21,98,-4,84.7,2471,6,777823,696100,571657,691182,641857,678662,687597,686668,671289,54.51,0.286,0.251,0,1,0,0,2,69,4,Slider,3,9,9,3,9,3,9,3,Infield shade,Standard,288,0.001,-0.189,75.6,7.9,0.297,0.189,98.0,-6,6,0.008,0.992,35,32,36,32,1,4,2,1,48,1,3.23,-0.16,-0.16,35.4,13.216282341487400,-7.539291679495120,32.83397165251110,33.68057536233920,34.451101825364900
FC,2025-05-21,83.2,2.74,5.1,"Schwarber, Kyle",656941,687223,,called_strike,,,,,6,Called Strike,R,L,L,COL,PHI,S,,,0,0,2025,-0.25,0.37,0.5240110433866580,2.718929121051230,,607208,547180,0,1,Top,,,,,,,-4.708013392010140,-121.18543915407400,0.2589656051003270,-1.5843543524764500,22.822456070480300,-28.74809523125430,3.35,1.46,,,,85.3,1973,7.5,777823,696100,571657,691182,641857,678662,687597,686668,666160,52.99,,,,,,,,3,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,174,0.007,-0.053,,,,0.053,,0,0,0.41,0.5900000000000000,24,32,25,32,1,0,5,1,5,1,2.9,-0.25,-0.25,23.8,,,,,
SL,2025-05-21,84.5,1.62,5.56,"Schwarber, Kyle",656941,518397,,called_strike,,,,,7,Called Strike,R,L,L,COL,PHI,S,,,1,1,2025,-0.17,-0.11,-0.37832639861056300,1.8257950146886600,,,,0,8,Top,,,,,,,-4.299518725356210,-123.15054039666900,-2.21814493383111,-1.0457133258054200,20.4520305444195,-33.15944635111940,3.3,1.5,,,,84.8,2479,6,777823,696100,571657,691182,641857,678662,687597,686668,671289,54.47,,,,,,,,69,3,Slider,3,9,9,3,9,3,9,3,Infield shade,Standard,280,0,-0.061,,,,0.061,,-6,6,0.008,0.992,35,32,36,32,1,4,2,1,48,1,3.25,-0.17,-0.17,34.2,,,,,
SI,2025-05-21,91,1.69,5.74,"Schwarber, Kyle",656941,518397,,swinging_strike,,,,,2,Swinging Strike,R,L,L,COL,PHI,S,,,1,0,2025,0.96,0.43,0.1842942404609030,2.9878362686915300,,,,0,8,Top,,,,,,,-5.821286251577980,-132.6192541178590,-2.0274468577894800,12.567967400392300,23.62118770398080,-26.839219114674000,3.28,1.52,,,,91.4,2324,6.1,777823,696100,571657,691182,641857,678662,687597,686668,671289,54.39,,,,,,,,69,2,Sinker,3,9,9,3,9,3,9,3,Infield shade,Standard,135,0,-0.05,77.0,6.2,,0.05,,-6,6,0.008,0.992,35,32,36,32,1,4,2,1,48,1,2.28,0.96,0.96,35.1,3.0468495196169100,28.329813464584100,27.479540931120200,35.04606001632790,17.050266784160400
SL,2025-05-21,83.8,1.57,5.65,"Schwarber, Kyle",656941,518397,,ball,,,,,13,Ball,R,L,L,COL,PHI,B,,,0,0,2025,-0.23,0,-1.3554510760701700,1.0159266505849100,,,,0,8,Top,,,,,,,-6.283239535743860,-121.96539346309500,-4.371862614868310,-1.2220769426178900,20.660551530097200,-31.55043759758340,3.22,1.52,,,,83.8,2439,6,777823,696100,571657,691182,641857,678662,687597,686668,671289,54.52,,,,,,,,69,1,Slider,3,9,9,3,9,3,9,3,Infield shade,Standard,290,0,0.041,,,,-0.041,,-6,6,0.008,0.992,35,32,36,32,1,4,2,1,48,1,3.2,-0.23,-0.23,36.3,,,,,
FF,2025-05-20,95,-1.79,6.2,"Schwarber, Kyle",656941,622608,walk,ball,,,,,11,Kyle Schwarber walks.,R,L,R,COL,PHI,B,,,3,0,2025,-0.35,0.91,-0.15379721662475000,3.6649786549085000,,,,1,5,Top,,,,,,,5.066748621920750,-138.44181441882100,-3.1331831468270600,-5.54467692657234,25.18929353179400,-19.864000723404900,3.36,1.54,,,,95.6,2258,6.1,777842,696100,669911,691182,668845,678662,687597,686668,671289,54.38,,0.691497,0.7,1,0,0,,39,4,4-Seam Fastball,1,3,3,1,3,1,3,1,Strategic,Standard,200,-0.008,0.164,,,,-0.164,,-2,2,0.255,0.745,30,32,30,32,3,2,6,1,5,1,1.57,0.35,-0.35,50.1,,,,,
CH,2025-05-20,87.3,-2.25,5.91,"Schwarber, Kyle",656941,622608,,ball,,,,,13,Ball,R,L,R,COL,PHI,B,,,2,0,2025,-0.97,0.67,-0.2205070837533830,0.6566187728033020,,,,1,5,Top,,,,,,,6.840363741901110,-126.9917997824860,-7.9933727973420700,-11.686127552995600,19.41465440850070,-23.705417997552500,3.2,1.46,,,,88,2197,6.2,777842,696100,669911,691182,668845,678662,687597,686668,671289,54.31,,,,,,,,39,3,Changeup,1,3,3,1,3,1,3,1,Strategic,Standard,214,-0.006,0.143,,,,-0.143,,-2,2,0.261,0.739,30,32,30,32,3,2,6,1,5,1,2.27,0.97,-0.97,41.5,,,,,
CH,2025-05-20,87.3,-2.31,5.89,"Schwarber, Kyle",656941,622608,,ball,,,,,11,Ball,R,L,R,COL,PHI,B,,,1,0,2025,-1.01,0.86,-1.195843606677260,3.0886834837128900,,,,1,5,Top,,,,,,,4.763613587023580,-127.18151336881400,-2.4683445981711700,-11.959887983633600,22.034153958778600,-22.454725649877400,3.37,1.59,,,,87.9,2266,6.3,777842,696100,669911,691182,668845,678662,687597,686668,671289,54.22,,,,,,,,39,2,Changeup,1,3,3,1,3,1,3,1,Strategic,Standard,213,-0.004,0.071,,,,-0.071,,-2,2,0.265,0.735,30,32,30,32,3,2,6,1,5,1,2.08,1.01,-1.01,39.7,,,,,
FF,2025-05-20,94,-2.15,5.91,"Schwarber, Kyle",656941,622608,,ball,,,,,12,Ball,R,L,R,COL,PHI,B,,,0,0,2025,-0.38,0.81,1.9917798219573700,3.171238094092260,,,,1,5,Top,,,,,,,11.523712687300400,-136.62550826850000,-3.273183959993860,-6.872631566400350,23.497462983775000,-21.413138724777600,3.41,1.59,,,,94.3,2219,6.1,777842,696100,669911,691182,668845,678662,687597,686668,671289,54.43,,,,,,,,39,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Strategic,Standard,209,-0.002,0.039,,,,-0.039,,-2,2,0.267,0.733,30,32,30,32,3,2,6,1,5,1,1.73,0.38,-0.38,38.3,,,,,
CH,2025-05-20,87,-2.26,6,"Schwarber, Kyle",656941,622608,field_out,hit_into_play,,,,,4,Kyle Schwarber grounds out to first baseman Michael Toglia. Trea Turner to 3rd. Bryce Harper to 2nd.,R,L,R,COL,PHI,X,3,ground_ball,1,1,2025,-0.59,0.34,-0.812699081022579,2.2596601828705500,,607208,547180,0,3,Top,151.76,169.78,,,,,4.658125787685820,-126.88576645851400,-3.6388401844428300,-7.2139312286008500,19.81126489177420,-28.04585278217030,3.28,1.52,3,66.1,-41,87.6,2084,6,777842,696100,669911,691182,668845,678662,687597,686668,671289,54.48,0.137,0.12,0,1,0,0,2,21,3,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,212,-0.001,-0.308,78.2,7.6,0.137,0.308,88.0,-3,3,0.155,0.845,30,32,30,32,2,1,6,1,5,1,2.6,0.59,-0.59,40.8,17.133912224489600,2.501201179640890,30.779929888536300,43.39128174257900,34.47678410704670
